GEOID,NAME,State,County,ALAND,AWATER,B01001_001E,B01001_calc_pctGE65E,B01001_calc_pctGE65E_BOX_COX,B03002_calc_pctNHWhiteE,PCT_Pop_Minority,B01001_003E,B01001_027E,Total_Young_People,PCT_Young_People,B17020_calc_pctPovE,B25002_calc_pctVacE,B15002_calc_pctLTHSE,B08201_calc_pctNoVehE,B08201_calc_pctNoVehE_BOX_COX,B28002_calc_pctNoIntE,B18101_calc_pctDE,PCT_HH_Lives_Alone,B16004_calc_pctGE18LEAE,B01001_calc_pctDependE,PCT_HU_Built_Prior_1970,B25002_001E,B25002_calc_pctTotalOwnE,B25002_calc_pctTotalRentE,Mean_Annual_Est_PM2_5_?g_m3,CASTHMA_CrudePrev,Area_SqKm,Pop_Density_PPL_SqKm,Pop_Density_PPL_SqKm_BOX_COX,High_Summer_Mean_LST_F,PCT_TreeCanopy,PCT_TreeCanopy_BOX_COX,PCT_LackingCanopy,PCT_ImperviousSurfaces,WF_HousingDensity_MEAN,WF_HousingDensity_MEAN_BOX_COX,WF_Exp_Type_MEAN,WF_RiskToHome_Mean,WF_RiskToHome_Mean_BOX_COX,WF_HazardPotential_Mean,WF_HazardPotential_Mean_BOX_COX,Cnt_Rd_Inter,Cnt_Rd_Inter_Per_Sqkm,Cnt_Rd_Inter_Per_Sqkm_BOX_COX,count_property,count_fs_risk_100_year00,count_fs_risk_100_year30,pct_fs_risk_100_year00,pct_fs_risk_100_year00_BOX_COX,pct_fs_risk_100_year30,pct_fs_risk_100_year30_BOX_COX,Pct_Tract_Blw_SL_2050,Avg_Vul_2050,MAX_CC,Pct_Riparian,Pct_Riparian_SQUARE_ROOT,Pct_Area_Protect,Pct_Area_Protect_BOX_COX,Pct_Area_Restore,Pct_Area_Restore_BOX_COX,Pct_Tract_Undev,Single_Tract,Coastal_Tract,Mangrove_Length,Spartina_Length,Man_Index,Man_Index_Nat_Rank,Man_Index_Nat_Pctl,Man_Index_Nat_Quan,Man_Index_St_Rank,Man_Index_St_Pctl,Man_Index_Cnty_Rank,Man_Index_Cnty_Pctl,Spart_Index,Spart_Index_Nat_Rank,Spart_Index_Nat_Pctl,Spart_Index_Nat_Quan,Spart_Index_St_Rank,Spart_Index_St_pctl,Spart_Index_Cnty_Rank,Spart_Index_Cnty_pctl,Flood_Buddy_Index,Flood_Buddy_Index_Nat_Rank,Flood_Buddy_Index_Nat_Pctl,Flood_Buddy_Index_Nat_Quan,Flood_Buddy_Index_St_Rank,Flood_Buddy_Index_St_Pctl,Flood_Buddy_Index_Cnty_Rank,Flood_Buddy_Index_Cnty_Pctl,Vul_Pop_Index,Vul_Pop_Index_Nat_Rank,Vul_Pop_Index_Nat_Pctl,Vul_Pop_Index_Nat_Quan,Vul_Pop_Index_St_Rank,Vul_Pop_Index_St_Pctl,Vul_Pop_Index_Cnty_Rank,Vul_Pop_Index_Cnty_Pctl,Trees_Index,Trees_Index_Nat_Rank,Trees_Index_Nat_Pctl,Trees_Index_Nat_Quan,Trees_Index_St_Rank,Trees_Index_St_Pctl,Trees_Index_Cnty_Rank,Trees_Index_Cnty_Pctl,Cooling_Center_Index,Cooling_Center_Index_Nat_Rank,Cooling_Center_Index_Nat_Pctl,Cooling_Center_Index_Nat_Quan,Cooling_Center_Index_St_Rank,Cooling_Center_Index_St_Pctl,Cooling_Center_Index_Cnty_Rank,Cooling_Center_Index_Cnty_Pctl,Heat_Buddy_Index,Heat_Buddy_Index_Nat_Rank,Heat_Buddy_Index_Nat_Pctl,Heat_Buddy_Index_Nat_Quan,Heat_Buddy_Index_St_Rank,Heat_Buddy_Index_St_Pctl,Heat_Buddy_Index_Cnty_Rank,Heat_Buddy_Index_Cnty_Pctl,Home_Hardening_Index,Home_Hardening_Index_Nat_Rank,Home_Hardening_Index_Nat_Pctl,Home_Hardening_Index_Nat_Quan,Home_Hardening_Index_St_Rank,Home_Hardening_Index_St_Pctl,Home_Hardening_Index_Cnty_Rank,Home_Hardening_Index_Cnty_Pctl,Air_Filtration_Index,Air_Filtration_Index_Nat_Rank,Air_Filtration_Index_Nat_Pctl,Air_Filtration_Index_Nat_Quan,Air_Filtration_Index_St_Rank,Air_Filtration_Index_St_Pctl,Air_Filtration_Index_Cnty_Rank,Air_Filtration_Index_Cnty_Pctl,Improved_Egress_Index,Improved_Egress_Index_Nat_Rank,Improved_Egress_Index_Nat_Pctl,Improved_Egress_Index_Nat_Quan,Improved_Egress_Index_St_Rank,Improved_Egress_Index_St_Pctl,Improved_Egress_Index_Cnty_Rank,Improved_Egress_Index_Cnty_Pctl,In_Flood_Aware_Index,In_Flood_Aware_Index_Nat_Rank,In_Flood_Aware_Index_Nat_Pctl,In_Flood_Aware_Index_Nat_Quan,In_Flood_Aware_Index_St_Rank,In_Flood_Aware_Index_St_Pctl,In_Flood_Aware_Index_Cnty_Rank,In_Flood_Aware_Index_Cnty_Pctl,In_Flood_Egress_Index,In_Flood_Egress_Index_Nat_Rank,In_Flood_Egress_Index_Nat_Pctl,In_Flood_Egress_Index_Nat_Quan,In_Flood_Egress_Index_St_Rank,In_Flood_Egress_Index_St_Pctl,In_Flood_Egress_Index_Cnty_Rank,In_Flood_Egress_Index_Cnty_Pctl,Pres_Open_Space_Index,Pres_Open_Space_Index_Nat_Rank,Pres_Open_Space_Index_Nat_Pctl,Pres_Open_Space_Index_Nat_Quan,Pres_Open_Space_Index_St_Rank,Pres_Open_Space_Index_St_Pctl,Pres_Open_Space_Index_Cnty_Rank,Pres_Open_Space_Index_Cnty_Pctl,Reduce_Imp_Surf_Index,Reduce_Imp_Surf_Index_Nat_Rank,Reduce_Imp_Surf_Index_Nat_Pctl,Reduce_Imp_Surf_Index_Nat_Quan,Reduce_Imp_Surf_Index_St_Rank,Reduce_Imp_Surf_Index_St_Pctl,Reduce_Imp_Surf_Index_Cnty_Rank,Reduce_Imp_Surf_Index_Cnty_Pctl,Restore_Builtup_Index,Restore_Builtup_Index_Nat_Rank,Restore_Builtup_Index_Nat_Pctl,Restore_Builtup_Index_Nat_Quan,Restore_Builtup_Index_St_Rank,Restore_Builtup_Index_St_Pctl,Restore_Builtup_Index_Cnty_Rank,Restore_Builtup_Index_Cnty_Pctl,intervention_score,Shape__Area,Shape__Length
6037294620,Census Tract 2946.20,California,Los Angeles County,841598,0,4683,11.4,4.884185311,3.3,96.7,210,113,323,6.897288063,17.1,0.9,41.3,6,2.314833235,12.1,11.2,11.6,36.7,35,61.1,1109,40,59.1,10.9048262,8,0.841597119,5564,19.58168843,111.6247406,0.80149413,-0.214506246,99.19850587,77.75106838,1978.020277,14.36469372,0,0,-11.24513872,0,-5.766820535,36,42.7758102,5.053920332,789,13,15,1.6,0.5033656,1.9,0.703287579,,0,5,0,0,9.03666427,17.13040808,90.96333573,9.195871236,9.036664,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.644470519,70138,97.08215101,5,6983,86.8964659,1715,73.1967563,3.30314488,47488,65.73050038,2,3828,47.63563962,830,35.42466923,2.445880266,28119,38.92034051,2,1517,18.87755102,315,13.44430218,1.120945493,3644,5.042563499,1,716,8.909905426,501,21.38284251,3.423626847,50943,70.51283826,3,5361,66.71229467,966,41.22919334,1.248075902,4234,5.859229012,1,832,10.35340966,568,24.24242424,3.68929572,64397,89.13558032,3,6526,81.20955699,1555,66.3679044,1.407781253,3063,4.238355596,1,539,6.707317073,308,13.14553991,1.200890301,2337,3.233441761,1,685,8.524141364,293,12.50533504,3.6793522,58297,80.69208942,3,4534,56.42110503,896,38.24157064,2.481266141,14842,20.5425981,1,1567,19.49975112,415,17.71233461,0,1229365.838,4638.848821
6037228320,Census Tract 2283.20,California,Los Angeles County,337041,0,3122,6.5,3.162232828,0,100,129,109,238,7.623318386,31.3,5.7,65.9,17.1,4.29988911,25.5,9.6,16.4,56.1,39.6,80.7,752,26.6,67.7,12.3004313,9.6,0.337038848,9263,21.88448466,115.4932,1.203208556,0.189908786,98.79679144,70.14095745,3705.085561,16.47515279,0.016042781,2.00234E-05,-9.161205998,0.338709677,-0.998098686,16,47.472271,5.239011238,354,2,2,0.6,-0.474960721,0.6,-0.475901784,,0,5,0,0,13.79310345,32.73977657,86.20689655,9.002590521,13.7931032,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.704709545,70911,98.15212125,5,7452,92.73270284,1981,84.54972258,3.519042263,56480,78.17703647,3,5260,65.45545047,1347,57.49039693,2.465422814,30159,41.74406533,2,1702,21.17969139,366,15.62099872,1.387679937,6424,8.890580663,1,1479,18.40467894,951,40.58898848,4.195371867,66999,92.73721365,3,7707,95.90592334,2231,95.21980367,1.368872781,5400,7.473181535,1,1140,14.18616227,782,33.37601366,3.663198161,64073,88.68710637,3,6464,80.43802887,1523,65.00213402,1.253301858,1921,2.657623365,1,239,2.974116476,141,6.017925736,1.160919116,1838,2.542736522,1,511,6.358885017,219,9.346991037,3.601005848,55761,77.18181189,3,4133,51.43106023,730,31.15663679,2.376234224,11160,15.44605163,1,1039,12.92931807,206,8.79214682,2,492513.1234,3758.212665
6037127102,Census Tract 1271.02,California,Los Angeles County,859268,0,5779,6.3,3.080387851,13.5,86.5,184,281,465,8.046374805,21.3,2.9,31.7,7.1,2.596662434,11.4,7.6,19.6,45.6,28.2,37.4,1715,35.1,62,10.5816994,8.6,0.859268226,6725,20.41469985,119.2511,1.823714586,0.65485213,98.17628541,70.60819328,2485.881551,15.1097581,0.011614402,0,-11.24513872,0,-5.766820535,18,20.9480572,3.860824773,552,65,88,11.8000002,3.598694499,15.8999996,4.181280904,,0,5,14.54841713,3.814238736,19.46753064,55.13589615,80.53246936,8.761770155,19.4675312,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.664379867,70406,97.45311094,5,7149,88.96217023,1802,76.90994452,3.209186037,43269,59.89064987,2,3244,40.36834246,661,28.21169441,2.5848359,42476,58.79299606,2,3159,39.31060229,764,32.60776782,1.221742647,4677,6.472420237,1,992,12.34444998,678,28.93725992,3.243382155,44894,62.13994048,2,4578,56.96864111,597,25.48015365,1.425125234,5924,8.198491245,1,1265,15.74166252,852,36.36363636,4.503699636,70811,98.01370337,3,7659,95.30861125,2078,88.68971404,2.371836152,20344,28.15835006,1,3515,43.740667,1359,58.00256082,3.234341233,41496,57.4365008,2,6423,79.92782479,2122,90.56764831,4.444838864,68982,95.48204028,3,7028,87.45644599,1778,75.88561673,4.414384029,71096,98.40819434,3,7596,94.52463912,2213,94.45155783,2,1254435.517,4539.172022
6037195201,Census Tract 1952.01,California,Los Angeles County,600824,0,3128,12.4,5.187841561,65.7,34.3,85,46,131,4.18797954,7.9,2.9,5.3,4.8,1.960774455,5.3,4.7,50,13.5,25,67.5,1695,16.7,80.4,11.6842346,7.3,0.600823998,5206,19.29566033,108.4195,4.591928251,1.904875864,95.40807175,66.27164179,1914.31988,14.26009535,0.024146764,0.001202079,-6.070556715,219.0877976,8.352752326,37,61.5820923,5.714287811,510,84,93,16.5,4.316232576,18.2000008,4.480533122,,0,0,0,0,17.2108021,45.78280538,82.7891979,8.85895311,17.2108021,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.324179828,64010,88.59990311,5,4293,53.42210055,702,29.96158771,3.19436436,42617,58.98816527,2,3169,39.43504231,638,27.23004695,3.03839508,67758,93.78780538,3,7262,90.36834246,2166,92.44558259,2.089895792,17347,24.00996609,1,3431,42.69537083,1618,69.05676483,3.425190915,50992,70.58066302,3,5373,66.8616227,970,41.39991464,2.361711951,20900,28.92795349,1,3678,45.76903932,1738,74.17840376,3.3376488,57245,79.23593328,3,5354,66.62518666,1090,46.52155356,2.291233387,18156,25.12976677,1,3178,39.54703833,1225,52.28339735,2.187037071,16026,22.18146585,1,3497,43.51667496,1332,56.85019206,4.524171525,69712,96.49249083,3,7269,90.45545047,1881,80.28169014,3.376784597,55151,76.3374628,3,5206,64.78347437,1473,62.8681178,2,880776.7859,5072.505788
6037242200,Census Tract 2422,California,Los Angeles County,813234,0,6402,7.1,3.400754538,0.2,99.8,317,234,551,8.606685411,38.4,3,53.9,22.7,4.94242021,35.8,7.6,20.3,44.1,39,66.1,1713,31.9,65.1,12.3528223,10.7,0.813232965,7872,21.12759124,113.1721039,2.482872928,1.036832515,97.51712707,66.40420819,2972.184939,15.7107315,0,0,-11.24513872,0,-5.766820535,35,43.0380974,5.064701407,887,15,20,1.7,0.573406366,2.3,0.93828945,,0,4,0,0,8.871688002,16.64871167,91.128312,9.202444236,8.8716879,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.567690837,68836,95.27995017,5,6306,78.47187656,1383,59.0268886,3.573545954,58376,80.80143955,3,5598,69.66152315,1464,62.48399488,2.502969257,34158,47.2793965,2,2104,26.18218019,473,20.18779343,1.074752189,2841,3.931067894,1,451,5.612244898,306,13.06017926,4.399397928,69042,95.56509101,3,7873,97.97162768,2296,97.99402475,1.200909532,3692,5.109004083,1,660,8.213041314,446,19.03542467,3.659047123,64022,88.61651325,3,6456,80.33847685,1518,64.78873239,1.36783096,2724,3.76911897,1,458,5.699352912,262,11.18224499,1.206856425,2415,3.34140771,1,707,8.797909408,299,12.76141699,3.63362845,56754,78.55630147,3,4320,53.7580886,807,34.44302177,2.489752238,15155,20.97584608,1,1596,19.86062718,425,18.13913786,1,1183856.628,4756.978806
6037267700,Census Tract 2677,California,Los Angeles County,814658,0,3276,14.9,5.899028824,45.1,54.9,56,68,124,3.785103785,8.4,8.8,11.7,12.1,3.580251672,7.1,8.6,45,15.9,22.8,28.9,1826,29.2,61.9,11.254097,6.6,0.814656211,4021,18.21497179,106.6510468,0.96799117,-0.032382345,99.03200883,81.24530387,1487.444199,13.47127196,0,0,-11.24513872,0,-5.766820535,23,28.232769,4.343976281,529,198,213,37.4000015,6.388750775,40.2999992,6.490762001,,0,0,0,0,5.22914655,7.212654215,94.77085345,9.345452179,5.2291465,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.468125172,66966,92.69153575,5,5406,67.27227476,1039,44.34485702,3.777948975,64159,88.80614575,3,6556,81.58287705,1853,79.08664106,2.977396101,66299,91.76828846,3,6992,87.00846192,2079,88.73239437,1.174162989,4208,5.823240363,1,856,10.6520657,596,25.43747332,2.867478223,31141,43.10332895,2,3135,39.01194624,260,11.09688434,1.408707496,5764,7.977022631,1,1226,15.25634644,833,35.5527102,3.469420995,60339,83.5185826,3,5928,73.7680438,1269,54.16133163,2.670761171,28406,39.31759983,2,4758,59.20856147,1821,77.72087068,2.280333955,18060,24.9968856,1,3893,48.44449975,1492,63.67904396,4.762206725,71418,98.85389992,3,7880,98.05873569,2217,94.62227913,3.628074681,62662,86.73403004,3,6230,77.5261324,1856,79.21468203,1,1187519.564,4485.325246
6037139402,Census Tract 1394.02,California,Los Angeles County,2443892,0,2899,23.3,7.941718225,80.6,19.4,156,151,307,10.58985857,6.6,4.5,4.9,0.4,-0.810079101,4.3,7,8.2,12,49.1,71.6,1004,80.3,15.2,10.3704357,7.6,2.443890473,1186,13.70159055,114.2457886,11.75801105,3.560848943,88.24198895,44.64162063,452.3730684,10.13515677,0.166535678,0.001458433,-5.913155265,84.7664825,6.34434402,55,22.5051003,3.974917791,1088,96,115,8.8000002,3.025346014,10.6000004,3.348372027,,0,0,0,0,44.92943798,193.1741759,55.07056202,7.500351735,44.9294395,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.742474853,51796,71.69354281,4,1649,20.52015928,177,7.554417414,3.485977068,55261,76.48972247,3,5041,62.73021404,1249,53.30772514,2.680285628,50954,70.52806423,3,4406,54.82827277,1181,50.40546308,2.848397606,31261,43.26943041,2,4986,62.04579393,1947,83.09859155,3.452383084,51860,71.78213025,3,5502,68.46689895,1049,44.77166026,2.876885431,32012,44.30894872,2,4950,61.59780986,1972,84.16559966,2.577003621,39073,54.08263548,2,2805,34.90542558,493,21.04139991,2.711154946,29449,40.76129836,2,4907,61.06271777,1859,79.342723,2.056188699,13649,18.89127275,1,3009,37.44400199,1146,48.91165173,3.470757364,52231,72.2956606,3,3540,44.05176705,526,22.44985062,2.883913577,32426,44.88199875,2,3182,39.59681434,893,38.11352966,0,3577393.432,10518.1445
6037265601,Census Tract 2656.01,California,Los Angeles County,623099,0,3615,14.1,5.678172003,74.7,25.3,91,92,183,5.062240664,13.9,8.5,0.3,6.9,2.547901668,4.9,6.8,27.6,7.5,31.1,59.2,1499,34.4,57.2,11.3359041,7.3,0.623100225,5802,19.76349497,104.1247406,2.981213873,1.279502629,97.01878613,65.002886,2204.484979,14.71483975,0.034682081,2.16763E-05,-9.106881626,1.329496403,0.291065433,23,36.9122009,4.796895258,469,92,94,19.6000004,4.712589896,20,4.696257799,,0,0,0,0,17.28862974,46.09590108,82.71137026,8.855633279,17.2886295,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.314452256,63832,88.35351927,5,4237,52.72523644,684,29.19334187,3.408768232,52179,72.2236833,3,4540,56.49576904,1065,45.45454545,2.624880313,46182,63.92276282,2,3676,45.74415132,928,39.60734102,1.49271009,7766,10.74814866,1,1816,22.59830762,1088,46.43619292,3.315084304,47405,65.61561354,2,4864,60.52762568,729,31.11395647,1.578369768,7633,10.56405288,1,1650,20.53260329,1049,44.77166026,3.403767579,58818,81.41324659,3,5625,69.9975112,1164,49.67989757,2.411952751,21516,29.78060765,1,3682,45.81881533,1429,60.99018353,2.241526441,17160,23.75112465,1,3723,46.32901941,1415,60.39265898,4.577487985,70147,97.09460862,3,7439,92.57093081,1959,83.61075544,3.431313887,57097,79.03107481,3,5406,67.27227476,1542,65.81306018,1,907870.3744,4218.353692
6037236202,Census Tract 2362.02,California,Los Angeles County,441964,0,5764,7.3,3.478087989,5.1,94.9,101,64,165,2.86259542,31.5,5.6,27.5,18.2,4.437032524,27.9,16.7,43.1,19.4,30,79.2,2660,1.3,93,11.8429232,10.7,0.441964473,13042,23.54591073,108.8300018,3.86122449,1.644766774,96.13877551,75.78615071,4569.95092,17.2271712,0.03877551,0.000193238,-7.511103647,1.802040816,0.616127991,12,27.1515045,4.279510942,145,14,17,9.6999998,3.210309049,11.6999998,3.54255189,,0,5,0,0,20.75006844,60.6968779,79.24993156,8.705669624,20.7500687,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.44270858,66424,91.94131082,5,5177,64.42259831,964,41.14383269,3.448979592,53799,74.46605301,3,4796,59.68143355,1158,49.42381562,2.799199343,59001,81.66655132,3,5687,70.76903932,1607,68.58728126,1.671863952,10589,14.65568551,1,2425,30.17670483,1332,56.85019206,4.536790928,70186,97.1485916,3,7973,99.21602787,2332,99.53051643,1.636838339,8366,11.57865596,1,1799,22.38675958,1116,47.631242,4.443779492,70504,97.58876047,3,7584,94.3753111,2039,87.02518139,2.130822427,14452,20.00276836,1,2587,32.19263315,1014,43.27784891,1.959622453,12069,16.70427019,1,2706,33.67346939,1056,45.07042254,4.421483835,68763,95.17890511,3,6960,86.61025386,1756,74.94664959,3.098606191,43456,60.14949131,2,4057,50.48531608,1132,48.31412719,2,647281.8282,3485.033844
6037113101,Census Tract 1131.01,California,Los Angeles County,2265262,2714,3719,23,7.875602632,56,44,60,81,141,3.791341759,5.8,3.9,7.3,0,-3.55889562,3.6,14.3,15,13,39.4,49.7,1157,77.6,18.5,9.8540268,7.5,2.26797626,1640,14.81001538,115.9352646,1.252873563,0.232769674,98.74712644,44.59031362,642.0321174,11.05407449,0.195771131,0.045615748,-2.944784798,173.0723083,7.826683551,25,11.0230427,2.892297306,1202,77,99,6.4000001,2.455481286,8.1999998,2.867958854,,0,0,5.475466208,2.339971412,33.10473649,122.3496351,66.89526351,8.128855641,33.1047363,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.322552257,63971,88.54592013,5,4275,53.19810851,695,29.66282544,3.434895218,53227,73.67430272,3,4707,58.57391737,1124,47.97268459,2.819805109,60144,83.24866773,3,5873,73.08362369,1682,71.78830559,3.143524573,37571,52.00359886,2,5555,69.12643106,2039,87.02518139,3.096962787,39610,54.82593951,2,3992,49.67645595,420,17.92573624,3.160363813,38402,53.15385148,2,5613,69.84818318,2084,88.94579599,2.51404931,37272,51.58972939,2,2581,32.11796914,441,18.82202305,2.639107678,27557,38.142432,2,4638,57.71528123,1786,76.22705933,2.537062007,24112,33.37393591,2,4731,58.87257342,1777,75.84293641,3.407000926,50438,69.81382795,3,3281,40.82877053,451,19.24882629,3.532582568,60202,83.3289501,3,5842,72.69785963,1692,72.21510883,0,3332312.607,7900.652988
6037191000,Census Tract 1910,California,Los Angeles County,648704,0,4454,4.7,2.374312798,40.5,59.5,54,100,154,3.457566233,15.1,33.8,10.3,19.8,4.626161401,4.9,8.7,51.9,16.4,15,26.1,3608,3.7,62.6,11.6385088,7.2,0.64870187,6866,20.50754434,106.7932,1.153952843,0.146128083,98.84604716,84.54646325,2529.614424,15.16769495,1.07048E-05,4.38853E-07,-11.00637298,48.20221607,5.280968381,21,32.372345,4.572862906,281,13,17,4.5999999,1.917306078,6,2.328199601,,0,0,0,0,6.633081444,10.56234413,93.36691856,9.290806003,6.6330814,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.522932655,68035,94.17122292,5,5904,73.46938776,1212,51.72855314,3.34808254,49536,68.56529864,3,4142,51.54305625,936,39.94878361,2.817805567,60053,83.12270745,3,5850,72.79741165,1672,71.36150235,1.30372236,5475,7.576994948,1,1226,15.25634644,815,34.78446436,2.856982009,30744,42.55380995,2,3092,38.47685416,254,10.84080239,2.108889864,15998,22.14270884,1,3038,37.80487805,1549,66.11182245,2.694461249,42051,58.20472005,2,3177,39.53459433,591,25.2240717,1.70903455,6764,9.361201467,1,1281,15.94076655,601,25.65087495,1.452169416,5270,7.293238286,1,1409,17.53359881,585,24.96798976,4.002749566,63946,88.51131566,3,5694,70.85614734,1310,55.91122493,2.76715918,26616,36.83991972,2,2739,34.08412145,788,33.6320956,0,943279.8422,4107.282114
6037221304,Census Tract 2213.04,California,Los Angeles County,227251,0,3656,12.3,5.158019846,3,97,147,107,254,6.947483589,23.1,4.4,37.4,19.3,4.568288827,22.7,10,32.4,59.2,35.4,54.2,1192,3.1,92.4,11.9583902,8.8,0.227251059,16088,24.61397158,111.1353,0.56916996,-0.521024776,99.43083004,81.2055336,5319.988142,17.78722003,0,0,-11.24513872,0,-5.766820535,14,61.6058731,5.715006927,113,0,1,0,-3.401316077,0.9,-0.103817234,,0,5,0,0,8.839190628,16.55433866,91.16080937,9.203737997,8.8391905,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.741954409,71303,98.69471936,5,7692,95.71926332,2135,91.12249253,3.812337533,64933,89.87750017,3,6674,83.05126929,1892,80.75117371,2.799672304,59023,81.69700325,3,5692,70.83125933,1609,68.67264191,1.034751265,1592,2.202228528,1,129,1.605276257,59,2.518139138,3.575887915,55475,76.78593674,3,6108,76.00796416,1418,60.52069996,1.107093885,2350,3.251436086,1,239,2.974116476,136,5.804524114,3.603445548,63060,87.28493321,3,6319,78.63364858,1437,61.33162612,1.106897523,1131,1.564122085,1,65,0.808860129,25,1.067008109,1.039232346,559,0.77237179,1,101,1.256844201,63,2.688860435,3.611799407,56055,77.58876047,3,4191,52.15281234,753,32.13828425,2.31940936,8959,12.39947401,1,731,9.096565455,90,3.841229193,1,327617.9342,2320.790833
6037203710,Census Tract 2037.10,California,Los Angeles County,282072,0,3270,9.7,4.336857528,1.1,98.9,149,121,270,8.256880734,16.9,7.2,54.9,7.4,2.667968753,24,8.1,14.4,41.4,38.6,82.2,861,22.2,70.6,12.1990767,8.6,0.282073045,11593,22.96308949,115.2563,1.582278481,0.489916044,98.41772152,76.26182965,4507.741214,17.17729845,0,0,-11.24513872,0,-5.766820535,20,70.9036179,5.979621334,345,2,2,0.6,-0.474960721,0.6,-0.475901784,,0,4,0,0,2.491408935,1.942837497,97.50859107,9.450373044,2.4914088,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.683664683,70642,97.77977715,5,7288,90.69188651,1882,80.32437047,3.346286546,49463,68.46425358,3,4132,51.41861623,932,39.77806231,2.519836597,35959,49.77230258,2,2316,28.82030861,538,22.96201451,1.043531505,1914,2.647934113,1,187,2.327028372,91,3.883909518,3.862451535,62217,86.11807045,3,7185,89.41015431,2021,86.25693555,1.10015005,2220,3.071492837,1,203,2.526132404,112,4.780196329,3.606628631,63101,87.34168455,3,6324,78.69586859,1440,61.45966709,1.188849212,1563,2.162087342,1,152,1.891488303,78,3.329065301,1.093721716,1077,1.489376427,1,227,2.824788452,113,4.822876654,3.658918876,57573,79.68994394,3,4436,55.20159283,862,36.79043961,2.444687487,13510,18.69887189,1,1387,17.25983076,349,14.89543321,1,411767.2307,2806.911439
6037109601,Census Tract 1096.01,California,Los Angeles County,2214612,33284,4945,13.7,5.565481729,15.9,84.1,208,121,329,6.653185035,4.8,5.7,20.1,4,1.687169943,9.1,10.1,14.7,27,35.2,91.2,1358,79.9,14.4,10.200036,6.9,2.247894764,2200,15.86873645,118.114212,1.011168728,0.011125242,98.98883127,50.5500998,904.3582866,12.00224931,0.183628319,0.001176519,-6.087997618,23.70076213,4.067103782,37,16.4598446,3.486050429,1218,240,283,19.7000008,4.724607925,23.2000008,5.047527353,,0,0,2.371946064,1.540112354,42.54912517,178.0843435,57.45087483,7.634122277,42.5491257,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.487220734,67331,93.19676102,5,5566,69.26331508,1096,46.77763551,3.361505232,50124,69.37919579,3,4224,52.56346441,967,41.27187367,2.676579149,50642,70.09620043,3,4354,54.18118467,1163,49.63721724,2.552032163,25421,35.18582601,2,4354,54.18118467,1834,78.2757149,3.614122779,56532,78.24901377,3,6275,78.08611249,1530,65.30089629,2.445111845,22608,31.29213094,1,3885,48.34494774,1779,75.92829706,3.186405815,53365,73.8653194,3,4730,58.86012942,912,38.92445583,2.904808541,34429,47.65450896,2,5559,69.17620707,2019,86.1715749,2.87772216,32100,44.43075645,2,5577,69.4001991,1958,83.56807512,4.168319043,66080,91.4651533,3,6189,77.01592832,1476,62.99615877,3.756137603,65003,89.97439269,3,6528,81.234445,1956,83.48271447,0,3305885.662,7410.709841
